,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address
2620,4794,FinexboxToken,FNB,finexboxtoken,3,2020-06-11T00:00:00.000Z,[],,0.0,33500000.0,,2621,2021-07-21T00:40:30.000Z,2.27815005705588,3704233.62138632,-0.54858065,-4.16826441,-8.82095622,-16.33462704,-20.49087911,-45.13811377,0.0,2021-07-21T00:40:30.000Z,1027.0,Ethereum,ETH,ethereum,0xe6d2c3cb986db66818c14c7032db05d1d2a6ee74
2621,10778,Metahero,HERO,metahero,5,2021-07-07T00:00:00.000Z,[],10000000000.0,0.0,0.0,,2622,2021-07-21T00:41:05.000Z,0.01243725395983,3672059.23732653,1.8747233,26.74851716,97.73847208,0.0,0.0,0.0,0.0,2021-07-21T00:41:05.000Z,1839.0,Binance Smart Chain,BNB,binance-coin,0xD40bEDb44C081D2935eebA6eF5a3c8A31A1bBE13
2622,7055,DeFi Pulse Index,DPI,defi-pulse-index,10,2020-09-15T00:00:00.000Z,"['defi', 'defi-index']",,0.0,5534.0,,2623,2021-07-21T00:41:07.000Z,231.51005464493196,3597631.7657663,0.57416989,-6.64499544,-17.57733029,-19.08257477,-38.17747128,-49.63111835,0.0,2021-07-21T00:41:07.000Z,1027.0,Ethereum,ETH,ethereum,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b
2623,4229,Yobit Token,YO,yobit-token,8,2019-09-03T00:00:00.000Z,['decentralized-exchange'],,0.0,17000.0,,2624,2021-07-21T00:40:19.000Z,2062.571255746657,3536645.67391744,-0.11046836,-7.334131,-16.9550713,-23.48336994,50.94782212,17.03531102,0.0,2021-07-21T00:40:19.000Z,1027.0,Ethereum,ETH,ethereum,0xebf4ca5319f406602eeff68da16261f1216011b5
2624,8123,Australian Dollar Token,AUDT,australian-dollar-token,6,2020-12-28T00:00:00.000Z,[],1000000000.0,0.0,0.0,,2625,2021-07-21T00:40:34.000Z,0.72893174817191,3520521.22817934,-0.46820648,-0.57569206,-0.72105482,-2.88431047,-4.95905801,-5.99938198,0.0,2021-07-21T00:40:34.000Z,1027.0,Ethereum,ETH,ethereum,0xd7e0f80fb28233bdde0006c50568606a8feb964c
2625,7005,TRXUP,TRXUP,trxup,1,2020-09-11T00:00:00.000Z,[],,0.0,0.0,,2626,2021-07-21T00:41:07.000Z,0.13204013327687,3242377.8798184,-2.93973081,-17.48201143,-30.50753913,-59.76695389,-70.7776833,-99.04184867,0.0,2021-07-21T00:41:07.000Z,,,,,
2626,5157,3X Long Bitcoin Token,BULL,3x-long-bitcoin-token,5,2020-01-21T00:00:00.000Z,[],,0.0,454.930863,,2627,2021-07-21T00:41:02.000Z,3034.7226679495825,3199166.4378581,-1.45962465,-12.15327503,-25.63460048,-50.22473981,-67.59898326,-94.21962344,0.0,2021-07-21T00:41:02.000Z,1839.0,Binance Chain,BNB,binance-coin,BULL-BE4
2627,8272,THORChain (ERC20),RUNE,thorchain-erc20,25,2021-01-18T00:00:00.000Z,"['wrapped-tokens', 'exnetwork-capital-portfolio']",,0.0,0.0,,2628,2021-07-21T00:41:05.000Z,3.725956526269,3011353.77728361,-1.20082577,-6.20381224,-34.3711937,-53.86623642,-64.44174422,-71.96331972,0.0,2021-07-21T00:41:05.000Z,1027.0,Ethereum,ETH,ethereum,0x3155ba85d5f96b2d030a4966af206230e46849cb
2628,5764,sBTC,SBTC,sbtc,3,2020-06-28T00:00:00.000Z,"['defi', 'synthetics']",,0.0,512.53,,2629,2021-07-21T00:41:06.000Z,29714.387762216687,2984180.28807228,-0.34343373,-4.83324124,-9.35014677,-16.80976691,-20.54928538,-45.55411612,0.0,2021-07-21T00:41:06.000Z,1027.0,Ethereum,ETH,ethereum,0xfE18be6b3Bd88A2D2A7f928d00292E7a9963CfC6
2629,8264,Basis Gold Share,BAGS,basis-gold-share,11,2021-01-15T00:00:00.000Z,[],,0.0,0.0,,2630,2021-07-21T00:41:03.000Z,24.86841446238974,2851265.57406573,2.65172936,-10.81979753,-27.86996856,-60.91199719,-66.11250654,-79.46182241,0.0,2021-07-21T00:41:03.000Z,2502.0,Heco,HT,huobi-token,0x6868d406a125eb30886a6dd6b651d81677d1f22c
2630,7011,LINKUP,LINKUP,linkup,1,2020-09-11T00:00:00.000Z,[],,0.0,0.0,,2631,2021-07-21T00:40:35.000Z,0.70024123396905,2863418.61824684,-3.97358317,-19.51954976,-39.74031032,-69.57219324,-84.93890847,-95.27426697,0.0,2021-07-21T00:40:35.000Z,,,,,
2631,10381,Zild Finance,ZILD,zild-finance,4,2021-06-09T00:00:00.000Z,[],98.0,0.0,0.0,,2632,2021-07-21T00:41:03.000Z,98.40837029540643,2818525.38054541,-2.04179225,-5.38152158,-15.62759869,-32.01627512,0.0,0.0,0.0,2021-07-21T00:41:03.000Z,1027.0,Ethereum,ETH,ethereum,0x006699d34aa3013605d468d2755a2fe59a16b12b
2632,10971,Baby Cake,BABYCAKE,baby-cake,2,2021-07-20T00:00:00.000Z,[],100000000000.0,0.0,0.0,,2633,2021-07-21T00:40:17.000Z,0.00011476010128,2814965.14508382,3.95697659,0.0,0.0,0.0,0.0,0.0,0.0,2021-07-21T00:40:17.000Z,1839.0,Binance Smart Chain,BNB,binance-coin,0xdb8d30b74bf098af214e862c90e647bbb1fcc58c
2633,9654,CryptoBlades,SKILL,cryptoblades,3,2021-05-09T00:00:00.000Z,"['collectibles-nfts', 'gaming', 'binance-smart-chain']",1000000.0,0.0,0.0,,2634,2021-07-21T00:41:04.000Z,33.13592155953142,2737526.24875315,-3.68739953,3.54615044,863.8691209,1630.62978806,1234.54069956,0.0,0.0,2021-07-21T00:41:04.000Z,1839.0,Binance Smart Chain,BNB,binance-coin,0x154a9f9cbd3449ad22fdae23044319d6ef2a1fab
2634,9903,Convex Finance,CVX,convex-finance,6,2021-05-18T00:00:00.000Z,"['defi', 'yield-aggregator']",100000000.0,0.0,50000000.0,,2635,2021-07-21T00:40:20.000Z,2.03139190275965,2735689.9261183,0.00459874,-4.96699958,-22.14226256,-51.53551513,-64.35470679,0.0,0.0,2021-07-21T00:40:20.000Z,1027.0,Ethereum,ETH,ethereum,0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b
2635,10114,NFT Starter,NST,nft-starter,3,2021-05-28T00:00:00.000Z,[],100000000000.0,0.0,0.0,,2636,2021-07-21T00:40:24.000Z,3.445639684e-05,2710584.73089574,-7.29788982,345.71776441,681.29783807,444.88535319,0.0,0.0,0.0,2021-07-21T00:40:24.000Z,1839.0,Binance Smart Chain,BNB,binance-coin,0x8e07df508ca9c16362a84fa742b91db3912dd290
2636,10456,Moon Nation Game,MNG,moon-nation-game,1,2021-06-16T00:00:00.000Z,[],384400000.0,0.0,0.0,,2637,2021-07-21T00:41:03.000Z,0.0194026232248,2696980.22623154,-4.53355732,32.93999817,1015.88151039,758.60653665,0.0,0.0,0.0,2021-07-21T00:41:03.000Z,1839.0,Binance Smart Chain,BNB,binance-coin,0x5941f87eb62737ec5ebbecab3e373c40fe40566b
2637,5217,3X Long Ethereum Token,ETHBULL,3x-long-ethereum-token,7,2020-02-11T00:00:00.000Z,[],,0.0,2688.700543,,2638,2021-07-21T00:41:03.000Z,344.47961116039403,2613027.34982205,-1.37366445,-8.50199124,-22.87083724,-60.3566802,-83.99724817,-94.78055249,0.0,2021-07-21T00:41:03.000Z,1839.0,Binance Chain,BNB,binance-coin,ETHBULL-D33
2638,7525,UNIDOWN,UNIDOWN,unidown,1,2020-10-27T00:00:00.000Z,[],,0.0,0.0,,2639,2021-07-21T00:40:22.000Z,0.00033810903054,2538217.86086321,3.36644712,23.83861681,66.55054982,16.52244188,-52.796841,-75.96727187,0.0,2021-07-21T00:40:22.000Z,,,,,
2639,2878,DigiFinexToken,DFT,digifinextoken,1,2018-06-27T00:00:00.000Z,['centralized-exchange'],,0.0,2100000000.0,,2640,2021-07-21T00:40:08.000Z,0.17917472591414,2535015.38650103,-0.56018135,4.23284635,9.48495786,12.47533388,-1.23555327,11.96519535,0.0,2021-07-21T00:40:08.000Z,1027.0,Ethereum,ETH,ethereum,0xa2a54f1ec1f09316ef12c1770d32ed8f21b1fb6a
2640,9720,PlatON,LAT,platon,8,2021-05-12T00:00:00.000Z,[],10050000000.0,0.0,0.0,,2641,2021-07-21T00:41:05.000Z,0.12293936730934,2497611.98381353,-1.8022687,-9.15012398,-23.81137019,-63.86627491,-66.82818777,0.0,0.0,2021-07-21T00:41:05.000Z,,,,,
2641,6017,AOS,AOS,aos,2,2020-08-01T00:00:00.000Z,[],100000000000.0,0.0,0.0,,2642,2021-07-21T00:40:08.000Z,0.01536529336252,2480657.65168648,-0.04000839,5.84270665,25.52367225,-27.12584077,-67.37762962,-64.06767779,0.0,2021-07-21T00:40:08.000Z,,,,,
2642,8487,TBCC Labs,TBCC,tbcc-labs,5,2021-02-16T00:00:00.000Z,[],1000000000.0,0.0,1000000000.0,,2643,2021-07-21T00:40:22.000Z,0.01002132810095,2343141.74523743,-0.012942,-0.87493001,-9.5996722,-21.62660005,-38.94986523,-55.78639434,0.0,2021-07-21T00:40:22.000Z,1027.0,Ethereum,ETH,ethereum,0x2Ecb95eB932DfBBb71545f4D23CA303700aC855F
2643,7705,ANIVERSE,ANV,aniverse,2,2020-11-17T00:00:00.000Z,[],3000000000.0,0.0,0.0,,2644,2021-07-21T00:40:12.000Z,0.61936201577151,2340102.22860165,0.79891161,-8.08573302,-27.6019894,-40.20423312,0.0,0.0,0.0,2021-07-21T00:40:12.000Z,1027.0,Ethereum,ETH,ethereum,0x3D382228C54736d831FAC2748F4734D9177c7332
2644,7505,TON Crystal,TON,ton-crystal,16,2020-10-26T00:00:00.000Z,[],10000000000.0,0.0,0.0,,2645,2021-07-21T00:41:04.000Z,0.45755036151128,2303023.64457093,-1.21712146,-1.86276213,-7.87460401,34.12931804,-6.15996815,-25.07171681,0.0,2021-07-21T00:41:04.000Z,,,,,
2645,4139,Brazilian Digital Token,BRZ,brz,13,2019-07-19T00:00:00.000Z,['solana-ecosystem'],,0.0,1000000000.0,,2646,2021-07-21T00:41:02.000Z,0.1892707103442,2291960.76995995,-0.69861006,0.01466134,-1.3432101,-3.06645939,1.7211689,7.54962736,0.0,2021-07-21T00:41:02.000Z,1027.0,Ethereum,ETH,ethereum,0x420412e765bfa6d85aaac94b4f7b708c89be2e2b
2646,9866,Fear NFTs,FEAR,fear-nfts,6,2021-05-17T00:00:00.000Z,[],,0.0,0.0,,2647,2021-07-21T00:41:06.000Z,1.37456342520459,2276910.4248746,-4.50473626,-17.99281381,119.19992923,253.25632589,0.0,0.0,0.0,2021-07-21T00:41:06.000Z,,,,,
2647,5158,3X Short Bitcoin Token,BEAR,3x-short-bitcoin-token,4,2020-01-21T00:00:00.000Z,[],,0.0,178313.91665,,2648,2021-07-21T00:41:02.000Z,0.00167358803032,2251781.58554116,1.08615271,12.46638525,28.31206645,23.37359161,-1.50080742,48.27194911,0.0,2021-07-21T00:41:02.000Z,1839.0,Binance Chain,BNB,binance-coin,BEAR-14C
2648,9666,Terran Coin,TRR,terran-coin,7,2021-05-10T00:00:00.000Z,[],,0.0,0.0,,2649,2021-07-21T00:41:05.000Z,0.72101955703602,2241534.70973475,-0.36521259,0.18695951,0.77340664,14.62151806,29.19497383,0.0,0.0,2021-07-21T00:41:05.000Z,1027.0,Ethereum,ETH,ethereum,0x490e3f4af13e1616ec97a8c6600c1061a8d0253e
2649,7296,Truebit,TRU,truebit,3,2020-10-05T00:00:00.000Z,[],,0.0,279976074.0,,2650,2021-07-21T00:41:03.000Z,0.18371483641024,2192324.75270078,-0.92820514,-4.38797058,-12.69576954,-33.50520653,-47.86130239,0.0,0.0,2021-07-21T00:41:03.000Z,1027.0,Ethereum,ETH,ethereum,0xf65B5C5104c4faFD4b709d9D60a185eAE063276c
2650,9089,Tenset,10SET,tenset,4,2021-04-01T00:00:00.000Z,[],210000000.0,0.0,203940482.0,,2651,2021-07-21T00:41:07.000Z,1.18465857425753,2189662.55871813,1.11673489,-0.39910004,-18.13579683,-40.72585333,-67.79082313,-54.40752674,0.0,2021-07-21T00:41:07.000Z,1027.0,Ethereum,ETH,ethereum,0x7FF4169a6B5122b664c51c95727d87750eC07c84
2651,7529,SXPDOWN,SXPDOWN,sxpdown,1,2020-10-27T00:00:00.000Z,[],,0.0,0.0,,2652,2021-07-21T00:40:24.000Z,3.6341719170663,2172569.46221107,3.50680969,24.19185541,67.46770641,75.97321953,-40.35426596,0.0,0.0,2021-07-21T00:40:24.000Z,,,,,
2652,9892,YooShi,YOOSHI,yooshi,5,2021-05-18T00:00:00.000Z,"['collectibles-nfts', 'gaming', 'binance-smart-chain']",1000000000000000.0,0.0,0.0,,2653,2021-07-21T00:41:06.000Z,6.624239e-08,2154953.75820105,0.81623129,-16.17325291,29.4242151,-29.79563724,-57.64251408,0.0,0.0,2021-07-21T00:41:06.000Z,1839.0,Binance Smart Chain,BNB,binance-coin,0x02ff5065692783374947393723dba9599e59f591
2653,9179,Defi For You,DFY,defi-for-you,2,2021-04-08T00:00:00.000Z,[],877616468.0,0.0,0.0,,2654,2021-07-21T00:40:25.000Z,0.04762691782941,2114892.99519711,-0.00816613,-5.54443613,-16.27070039,-26.88896048,-36.71684739,-77.94890404,0.0,2021-07-21T00:40:25.000Z,1839.0,Binance Smart Chain,BNB,binance-coin,0xd98560689c6e748dc37bc410b4d3096b1aa3d8c2
2654,7110,New BitShares,NBS,new-bitshares,15,2020-09-19T00:00:00.000Z,[],3600000000.0,0.0,3600000000.0,,2655,2021-07-21T00:41:07.000Z,0.00909342241788,2112316.53935271,-1.41782376,-13.07342927,-16.34194801,-29.33643629,-25.94345037,-73.48899237,0.0,2021-07-21T00:41:07.000Z,,,,,
2655,7012,LINKDOWN,LINKDOWN,linkdown,1,2020-09-11T00:00:00.000Z,[],,0.0,0.0,,2656,2021-07-21T00:41:07.000Z,0.44143417284154,2018596.79383935,2.27267046,19.32852731,58.21479219,91.31871355,12.600763,-79.56133151,0.0,2021-07-21T00:41:07.000Z,,,,,
2656,5580,IDK,IDK,idk,12,2020-05-26T00:00:00.000Z,[],10000000.0,0.0,10000000.0,,2657,2021-07-21T00:41:05.000Z,0.06822399075962,2001446.61193766,-0.47395507,-0.37763113,-0.73367384,-1.08089534,4.13343927,2.70879926,0.0,2021-07-21T00:41:05.000Z,1027.0,Ethereum,ETH,ethereum,0x61fd1c62551850d0c04c76fce614cbced0094498
2657,9819,PalGold,PALG,palgold,18,2021-05-14T00:00:00.000Z,[],99999998.0,0.0,99999998.0,,2658,2021-07-21T00:40:24.000Z,3.00634557396195,1999599.32601136,-0.66252454,-5.89396904,-91.45515511,111.73859046,6273.96389735,0.0,0.0,2021-07-21T00:40:24.000Z,1958.0,Tron,TRX,tron,TWQDmQeMZVLjRgGnGz6dB6c5w1p6B9zKnA
2658,9637,Altura,ALU,altura,1,2021-05-07T00:00:00.000Z,"['marketplace', 'collectibles-nfts', 'gaming', 'binance-smart-chain', 'metaverse']",1000000000.0,0.0,1000000000.0,,2659,2021-07-21T00:41:04.000Z,0.01104304708308,1968099.9304716,23.60495673,271.09874073,237.134303,73.82298721,73.43979972,0.0,0.0,2021-07-21T00:41:04.000Z,1839.0,Binance Smart Chain,BNB,binance-coin,0x8263CD1601FE73C066bf49cc09841f35348e3be0
2659,8212,Earn Defi Coin,EDC,earn-defi,2,2021-01-08T00:00:00.000Z,['heco-ecosystem'],,0.0,0.0,,2660,2021-07-21T00:41:02.000Z,9.71174924184469,1954440.89825264,0.64445607,0.84975006,-22.53957053,8.72079169,-13.16146932,-18.4260934,0.0,2021-07-21T00:41:02.000Z,1027.0,Ethereum,ETH,ethereum,0x68a0a1fef18dfcc422db8be6f0f486dea1999edc
2660,10178,Rabbit Finance,RABBIT,rabbit-finance,4,2021-05-31T00:00:00.000Z,"['yield-farming', 'binance-smart-chain', 'lending-borowing']",203000000.0,0.0,0.0,,2661,2021-07-21T00:41:07.000Z,0.28962578721174,1925204.77758858,1.68730489,3.05076533,4.89042965,454.93014272,0.0,0.0,0.0,2021-07-21T00:41:07.000Z,1839.0,Binance Smart Chain,BNB,binance-coin,0x95a1199EBA84ac5f19546519e287d43D2F0E1b41
2661,8397,FEG Token,FEG,fegtoken,7,2021-02-04T00:00:00.000Z,"['communications-social-media', 'decentralized-exchange', 'defi', 'smart-contracts', 'staking', 'ethereum', 'binance-smart-chain']",,0.0,4.29035501240542e+16,,2662,2021-07-21T00:41:03.000Z,3.12931e-09,1917854.36817407,-1.94193806,-19.66804214,-24.80789766,-53.17812382,-63.96268657,35.01254725,0.0,2021-07-21T00:41:03.000Z,1027.0,Ethereum,ETH,ethereum,0x389999216860ab8e0175387a0c90e5c52522c945
2662,7543,Hoo Token,HOO,hoo-token,2,2020-10-29T00:00:00.000Z,[],1000000000.0,0.0,1000000000.0,,2663,2021-07-21T00:40:21.000Z,0.40433929538613,1894863.04371642,0.03029402,-6.1068534,-17.73638961,-32.7720255,-57.69244666,-66.3971322,0.0,2021-07-21T00:40:21.000Z,1027.0,Ethereum,ETH,ethereum,0xd241d7b5cb0ef9fc79d9e4eb9e21f5e209f52f7d
2663,7524,UNIUP,UNIUP,uniup,1,2020-10-27T00:00:00.000Z,[],,0.0,0.0,,2664,2021-07-21T00:41:04.000Z,2.22967770510715,1806220.70446331,-3.50505627,-22.20914101,-44.66114589,-60.94639506,-79.0937584,-92.34531897,0.0,2021-07-21T00:41:04.000Z,,,,,
2664,10511,Cavapoo,CAVA,cavapoo,3,2021-06-19T00:00:00.000Z,[],1e+16,0.0,0.0,,2665,2021-07-21T00:40:08.000Z,1.1607e-10,1797087.46093772,-2.0373857,3.51953748,-36.54122175,-87.61076125,0.0,0.0,0.0,2021-07-21T00:40:08.000Z,1027.0,Ethereum,ETH,ethereum,0x456d8f0d25a4e787ee60c401f8b963a465148f70
2665,8431,G999,G999,g999,11,2021-02-12T00:00:00.000Z,['communications-social-media'],16807149958.0,0.0,16832913757.0,,2666,2021-07-21T00:41:03.000Z,0.00415939880143,1755057.42824811,9.04448384,6.95735951,9.67188681,-29.41479918,23.06226019,7.47599233,0.0,2021-07-21T00:41:03.000Z,,,,,
2666,10492,Genebank Token,GNBT,genebank-token,5,2021-06-17T00:00:00.000Z,[],10000000000.0,0.0,10000000000.0,,2667,2021-07-21T00:41:03.000Z,0.92295868809708,1745829.23332498,-0.53118632,-0.22469285,1.17793642,21.52913435,0.0,0.0,0.0,2021-07-21T00:41:03.000Z,,,,,
2667,7749,Paypolitan Token,EPAN,paypolitan-token,4,2020-11-23T00:00:00.000Z,[],94697000.0,0.0,94697000.0,,2668,2021-07-21T00:41:05.000Z,0.06207574594237,1713370.29798799,-1.09412686,-11.91365231,-18.21760598,-38.79640321,-67.93641679,-84.61039684,0.0,2021-07-21T00:41:05.000Z,1027.0,Ethereum,ETH,ethereum,0x72630b1e3b42874bf335020ba0249e3e9e47bafc
2668,8056,UNION Protocol Governance Token,UNN,union-protocol-governance-token,1,2020-12-19T00:00:00.000Z,"['insurance', 'avalanche-ecosystem', 'exnetwork-capital-portfolio']",,0.0,1000000000.0,,2669,2021-07-21T00:41:07.000Z,0.01062078866271,1677072.63674466,31.0639428,-2.0065836,-14.82092679,-33.87609457,-55.59620222,-80.20693065,0.0,2021-07-21T00:41:07.000Z,1027.0,Ethereum,ETH,ethereum,0x226f7b842e0f0120b7e194d05432b3fd14773a9d
2669,8278,VEROX,VRX,verox,5,2021-01-18T00:00:00.000Z,['polygon-ecosystem'],47500.0,0.0,47500.0,,2670,2021-07-21T00:41:03.000Z,237.2627865949083,1674311.5684207,2.29250672,-1.83403698,-24.17508525,-51.50689961,-57.8372728,-39.87519789,0.0,2021-07-21T00:41:03.000Z,1027.0,Ethereum,ETH,ethereum,0x87DE305311D5788e8da38D19bb427645b09CB4e5
2670,9486,Bitcoin TRC20,BTCT,bitcoin-trc20,1,2021-04-29T00:00:00.000Z,[],21000000.0,0.0,25000.0,,2671,2021-07-21T00:41:04.000Z,29540.909583899313,1669962.58984801,-0.42224159,-4.52983783,-8.82635005,0.0,0.0,0.0,0.0,2021-07-21T00:41:04.000Z,1958.0,Tron,TRX,tron,TN3W4H6rK2ce4vX9YnFQHwKENnHjoxb3m9
2671,8426,Filda,FILDA,filda,14,2021-02-11T00:00:00.000Z,['heco-ecosystem'],,0.0,500000000.0,,2672,2021-07-21T00:40:20.000Z,0.10807387706851,1613742.29821062,-2.08828581,-10.8478025,-25.06135528,-62.37008032,-61.57077055,-89.67941915,0.0,2021-07-21T00:40:20.000Z,,,,,
2672,10803,RealFevr,FEVR,realfevr,6,2021-07-09T00:00:00.000Z,"['sports', 'collectibles-nfts', 'entertainment', 'polkastarter']",16000000000.0,0.0,16000000000.0,,2673,2021-07-21T00:40:18.000Z,0.00621436425196,1612261.59400604,-1.18759026,-12.71290755,-10.31002113,0.0,0.0,0.0,0.0,2021-07-21T00:40:18.000Z,1839.0,Binance Smart Chain,BNB,binance-coin,0x82030cdbd9e4b7c5bb0b811a61da6360d69449cc
2673,10833,ADAX,ADAX,adax,4,2021-07-11T00:00:00.000Z,[],100000000.0,0.0,100000000.0,,2674,2021-07-21T00:40:19.000Z,0.30083318901825,1549876.05479078,-1.60292831,-2.75784479,5.89959361,0.0,0.0,0.0,0.0,2021-07-21T00:40:19.000Z,2010.0,Cardano,ADA,cardano,0c78f619e54a5d00e143f66181a2c500d0c394b38a10e86cd1a23c5f
2674,2969,Globalvillage Ecosystem,GVE,globalvillage-ecosystem,1,2018-07-25T00:00:00.000Z,[],,0.0,1000000000.0,,2675,2021-07-21T00:41:07.000Z,0.00015086971532,1534972.88031874,-2.19965506,-3.60312745,9.12016884,16.96935459,-21.95077217,19.43991935,0.0,2021-07-21T00:41:07.000Z,1027.0,Ethereum,ETH,ethereum,0x81705082ef9f0d660f07be80093d46d826d48b25
2675,9935,Mrweb Finance,AMA,mrweb-finance,3,2021-05-19T00:00:00.000Z,[],100000000.0,0.0,100000000.0,,2676,2021-07-21T00:41:06.000Z,0.03044680118726,1521331.97935464,-0.01137794,-7.68955309,-0.94154905,-23.92046627,0.0,0.0,0.0,2021-07-21T00:41:06.000Z,,,,,
2676,8559,Medican Coin,MCAN,medican-coin,5,2021-02-23T00:00:00.000Z,[],5000000000.0,0.0,0.0,,2677,2021-07-21T00:41:04.000Z,0.05732071024475,1509432.53581436,0.15757661,-10.0350563,-20.9291209,-9.04888393,-4.93012489,-57.66511246,0.0,2021-07-21T00:41:04.000Z,1027.0,Ethereum,ETH,ethereum,0x72ba699f0f3c29d0f886c264ec7350533a32b3d5
2677,7738,TimeCoinProtocol,TMCN,timecoinprotocol,3,2020-11-21T00:00:00.000Z,[],100000000.0,0.0,0.0,,2678,2021-07-21T00:41:05.000Z,73.88365033745615,1467939.31281598,-0.5563703,-4.36017106,25.29943883,-40.13492177,0.0,0.0,0.0,2021-07-21T00:41:05.000Z,,,,,
2678,10011,CoinWind,COW,coinwind,2,2021-05-23T00:00:00.000Z,"['binance-smart-chain', 'heco-ecosystem']",100000000.0,0.0,0.0,,2679,2021-07-21T00:41:06.000Z,1.29289332320409,1447875.50687265,-0.28976848,-2.90658661,-13.15204193,-37.02464806,0.0,0.0,0.0,2021-07-21T00:41:06.000Z,1027.0,Ethereum,ETH,ethereum,0x34965f73Cfa05Bf8d8aF37cB4af64Fa950605Ea8
2679,10899,Daddy Doge,DADDYDOGE,daddy-doge,1,2021-07-14T00:00:00.000Z,[],1000000000000000.0,0.0,0.0,,2680,2021-07-21T00:41:05.000Z,1.752155e-08,1444408.70238557,1.12922519,-35.27768139,0.0,0.0,0.0,0.0,0.0,2021-07-21T00:41:05.000Z,1839.0,Binance Smart Chain,BNB,binance-coin,0x7ccE94C0B2C8aE7661f02544E62178377Fe8cF92
2680,8044,Adappter Token,ADP,adappter-token,1,2020-12-17T00:00:00.000Z,[],10000000000.0,0.0,0.0,,2681,2021-07-21T00:41:07.000Z,0.06802369454598,1397151.52414036,0.54724992,-0.01856144,1.01283427,8.21651072,47.16371086,-8.37424054,0.0,2021-07-21T00:41:07.000Z,1027.0,Ethereum,ETH,ethereum,0xc314b0e758d5ff74f63e307a86ebfe183c95767b
2681,8084,nHBTC,N0001,nhbtc,2,2020-12-23T00:00:00.000Z,[],4031850.0,0.0,0.0,,2682,2021-07-21T00:40:18.000Z,0.29031107393001,1384528.29337008,-0.65779782,-23.72711701,-24.47233692,-41.60009011,-42.83942304,-67.96180273,0.0,2021-07-21T00:40:18.000Z,1027.0,Ethereum,ETH,ethereum,0x1f832091faf289ed4f50fe7418cfbd2611225d46
2682,8829,Pig Finance,PIG,pig-finance,8,2021-03-16T00:00:00.000Z,"['memes', 'binance-smart-chain']",1000000000000000.0,0.0,1000000000000000.0,,2683,2021-07-21T00:41:07.000Z,5.618754e-08,1382673.61685995,-0.22312674,-15.93020927,-23.8108188,-63.4275942,-86.87442682,29.95680688,0.0,2021-07-21T00:41:07.000Z,1839.0,Binance Smart Chain,BNB,binance-coin,0x8850d2c68c632e3b258e612abaa8fada7e6958e5
2683,10798,MiniDOGE,MINIDOGE,minidoge,5,2021-07-08T00:00:00.000Z,[],1000000000000000.0,0.0,1000000000000000.0,,2684,2021-07-21T00:41:06.000Z,5.241027e-08,1343653.8593096,15.82577051,23.09277473,-38.33120304,0.0,0.0,0.0,0.0,2021-07-21T00:41:06.000Z,1839.0,Binance Smart Chain,BNB,binance-coin,0xba07eed3d09055d60caef2bdfca1c05792f2dfad
2684,3686,Content Value Network,CVNT,content-value-network,4,2019-01-09T00:00:00.000Z,"['media', 'content-creation']",1000000000.0,0.0,1000000000.0,,2685,2021-07-21T00:41:05.000Z,1.16224870972043,1345788.89047876,-0.33952924,1.82462163,-11.75486777,160.83371307,141.75644619,-46.85978345,0.0,2021-07-21T00:41:05.000Z,1027.0,Ethereum,ETH,ethereum,0x6400b5522f8d448c0803e6245436dd1c81df09ce
2685,7127,Velo,VELO,velo,4,2020-09-21T00:00:00.000Z,[],,0.0,30000000000.0,,2686,2021-07-21T00:40:25.000Z,0.32561253964229,1336428.65081801,-0.14936442,-17.98029227,-5.30855656,-16.93946326,-7.86929719,-50.24972329,0.0,2021-07-21T00:40:25.000Z,,,,,
2686,7528,SXPUP,SXPUP,sxpup,1,2020-10-27T00:00:00.000Z,[],,0.0,0.0,,2687,2021-07-21T00:41:05.000Z,0.14994557559245,1337522.46940448,-3.04051175,-25.40651484,-46.9217151,-67.88264842,-72.79908849,-92.25375665,0.0,2021-07-21T00:41:05.000Z,,,,,
2687,6748,Centrifuge,CFG,centrifuge,4,2020-08-28T00:00:00.000Z,"['ethereum', 'substrate', 'polkadot', 'polkadot-ecosystem']",,0.0,25000000.0,,2688,2021-07-21T00:41:06.000Z,0.6998007157228,1326262.51617945,0.17932589,-6.14291039,0.0,0.0,0.0,0.0,0.0,2021-07-21T00:41:06.000Z,,,,,
2688,8425,Jasmy,JASMY,jasmy,5,2021-02-11T00:00:00.000Z,[],50000000000.0,0.0,0.0,,2689,2021-07-21T00:41:04.000Z,0.02035071034716,1305657.49504697,6.3527717,-20.74537584,-48.13468463,-77.37580869,-98.73070665,-98.12452304,0.0,2021-07-21T00:41:04.000Z,1027.0,Ethereum,ETH,ethereum,0x7420B4b9a0110cdC71fB720908340C03F9Bc03EC
